"Erstellungsdatum";"05.12.2016";
"Name";"umlagentyp";"Erstattungssatz";"01.01.2009";"01.02.2009";"01.03.2009";"01.04.2009";"01.05.2009";"01.06.2009";"01.07.2009";"01.08.2009";"01.09.2009";"01.10.2009";"01.11.2009";"01.12.2009";"01.01.2010";"01.02.2010";"01.03.2010";"01.04.2010";"01.05.2010";"01.06.2010";"01.07.2010";"01.08.2010";"01.09.2010";"01.10.2010";"01.11.2010";"01.12.2010";"01.01.2011";"01.02.2011";"01.03.2011";"01.04.2011";"01.05.2011";"01.06.2011";"01.07.2011";"01.08.2011";"01.09.2011";"01.10.2011";"01.11.2011";"01.12.2011";"01.01.2012";"01.02.2012";"01.03.2012";"01.04.2012";"01.05.2012";"01.06.2012";"01.07.2012";"01.08.2012";"01.09.2012";"01.10.2012";"01.11.2012";"01.12.2012";"01.01.2013";"01.02.2013";"01.03.2013";"01.04.2013";"01.05.2013";"01.06.2013";"01.07.2013";"01.08.2013";"01.09.2013";"01.10.2013";"01.11.2013";"01.12.2013";"01.01.2014";"01.02.2014";"01.03.2014";"01.04.2014";"01.05.2014";"01.06.2014";"01.07.2014";"01.08.2014";"01.09.2014";"01.10.2014";"01.11.2014";"01.12.2014";"01.01.2015";"01.02.2015";"01.03.2015";"01.04.2015";"01.05.2015";"01.06.2015";"01.07.2015";"01.08.2015";"01.09.2015";"01.10.2015";"01.11.2015";"01.12.2015";"01.01.2016";"01.02.2016";"01.03.2016";"01.04.2016";"01.05.2016";"01.06.2016";"01.07.2016";"01.08.2016";"01.09.2016";"01.10.2016";"01.11.2016";"01.12.2016";
"BKK MAHLE";"u1";"80,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2,90";"2,90";"2,90";"2,90";"2,90";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";
"BKK MAHLE";"u2";"100,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";
"BOSCH BKK";"u1";"70,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2,20";"2,20";"2,20";"2,20";"2,20";"2,20";"2,20";"2,20";"2,20";"2,20";"2,20";"2,20";"2,20";"2,20";"2,20";"2,20";"2,20";"2,20";"2,20";"2,20";"2,20";"2,20";"2,20";"2,20";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";
"BOSCH BKK";"u2";"100,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,22";"0,22";"0,22";"0,22";"0,22";"0,22";"0,22";"0,22";"0,22";"0,22";"0,22";"0,22";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";"0,26";
"Deutsche BKK";"u1";"50,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";
"Deutsche BKK";"u1";"70,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";"2,40";
"Deutsche BKK";"u2";"100,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,25";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";
"Daimler BKK";"u1";"40,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,20";"1,20";"1,20";"1,20";"1,20";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Daimler BKK";"u1";"50,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,30";"1,30";"1,30";"1,30";"1,30";"1,30";"1,30";"1,30";"1,30";"1,30";"1,30";"1,30";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";
"Daimler BKK";"u1";"60,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,70";"1,70";"1,70";"1,70";"1,70";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,60";"1,60";"1,60";"1,60";"1,60";"1,60";"1,60";"1,60";"1,60";"1,60";"1,60";"1,60";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";
"Daimler BKK";"u1";"80,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2,90";"2,90";"2,90";"2,90";"2,90";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";
"Daimler BKK";"u2";"100,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,20";"0,20";"0,20";"0,20";"0,20";"0,20";"0,20";"0,20";"0,20";"0,20";"0,20";"0,20";"0,30";"0,30";"0,30";"0,30";"0,30";"0,30";"0,30";"0,30";"0,30";"0,30";"0,30";"0,30";"0,30";"0,30";"0,30";"0,30";"0,30";"0,30";"0,30";"0,30";"0,30";"0,30";"0,30";"0,30";"0,30";"0,30";"0,30";"0,30";"0,30";"0,30";"0,30";"0,30";"0,30";"0,30";"0,30";"0,30";
"BKK Wieland-Werke";"u1";"40,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,20";"1,20";"1,20";"1,20";"1,20";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"BKK Wieland-Werke";"u1";"50,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,30";"1,30";"1,30";"1,30";"1,30";"1,30";"1,30";"1,30";"1,30";"1,30";"1,30";"1,30";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";
"BKK Wieland-Werke";"u1";"60,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,70";"1,70";"1,70";"1,70";"1,70";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,60";"1,60";"1,60";"1,60";"1,60";"1,60";"1,60";"1,60";"1,60";"1,60";"1,60";"1,60";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";
"BKK Wieland-Werke";"u1";"80,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2,90";"2,90";"2,90";"2,90";"2,90";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";
"BKK Wieland-Werke";"u2";"100,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,11";"0,11";"0,11";"0,11";"0,11";"0,11";"0,11";"0,11";"0,11";"0,11";"0,11";"0,11";"0,11";"0,11";"0,11";"0,11";"0,11";"0,11";"0,11";"0,11";"0,11";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,16";"0,18";"0,18";"0,18";"0,18";"0,18";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,48";"0,48";"0,48";"0,48";"0,48";"0,48";"0,48";"0,48";"0,48";"0,22";"0,22";"0,22";"0,22";"0,22";"0,22";
"BKK ZF & Partner";"u1";"40,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"BKK ZF & Partner";"u1";"50,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,20";"1,20";"1,20";"1,20";"1,20";"1,20";"1,20";"1,20";"1,20";"1,20";"1,20";"1,20";"1,20";"1,20";"1,20";"1,20";"1,20";"1,20";"1,20";"1,20";"1,20";"1,20";"1,20";"1,20";"1,20";"1,20";"1,20";"1,20";"1,20";"1,20";"1,20";"1,20";"1,20";"1,20";"1,20";"1,20";
"BKK ZF & Partner";"u1";"60,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";"1,80";
"BKK ZF & Partner";"u1";"80,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";"3,20";
"BKK ZF & Partner";"u2";"100,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,15";"0,15";"0,15";"0,15";"0,15";"0,15";"0,15";"0,15";"0,15";"0,15";"0,15";"0,15";"0,15";"0,15";"0,15";"0,15";"0,15";"0,15";"0,15";"0,15";"0,15";"0,15";"0,15";"0,15";"0,15";"0,15";"0,15";"0,15";"0,15";"0,15";"0,15";"0,15";"0,15";"0,15";"0,15";"0,15";"0,18";"0,18";"0,18";"0,18";"0,18";"0,18";"0,18";"0,18";"0,18";"0,18";"0,18";"0,18";"0,32";"0,32";"0,32";"0,32";"0,32";"0,32";"0,32";"0,32";"0,32";"0,32";"0,32";"0,32";"0,32";"0,32";"0,32";"0,32";"0,32";"0,32";"0,32";"0,32";"0,32";"0,32";"0,32";"0,32";
"BKK VerbundPlus";"u1";"40,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,20";"1,20";"1,20";"1,20";"1,20";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"BKK VerbundPlus";"u1";"50,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,30";"1,30";"1,30";"1,30";"1,30";"1,30";"1,30";"1,30";"1,30";"1,30";"1,30";"1,30";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";
"BKK VerbundPlus";"u1";"60,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,70";"1,70";"1,70";"1,70";"1,70";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,60";"1,60";"1,60";"1,60";"1,60";"1,60";"1,60";"1,60";"1,60";"1,60";"1,60";"1,60";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";
"BKK VerbundPlus";"u1";"80,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2,90";"2,90";"2,90";"2,90";"2,90";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";
"BKK VerbundPlus";"u2";"100,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,29";"0,29";"0,29";"0,29";"0,29";"0,36";"0,36";"0,36";"0,36";"0,36";"0,36";"0,36";"0,36";"0,36";"0,36";"0,36";"0,36";"0,36";"0,36";"0,36";"0,36";"0,36";"0,36";"0,36";"0,34";"0,34";"0,34";"0,34";"0,34";"0,34";"0,34";"0,34";"0,34";"0,34";"0,34";"0,34";"0,37";"0,37";"0,37";"0,37";"0,37";"0,37";"0,37";"0,37";"0,37";"0,37";"0,37";"0,37";"0,37";"0,37";"0,37";"0,37";"0,37";"0,37";"0,37";"0,37";"0,37";"0,37";"0,37";"0,37";"0,37";"0,37";"0,37";"0,37";"0,37";"0,37";"0,37";"0,37";"0,37";"0,37";"0,37";"0,37";
"BKK Akzo Nobel";"u1";"70,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,00";"2,20";"2,20";"2,20";"2,20";"2,20";"2,20";"2,20";"2,20";"2,20";"2,20";"2,20";"2,20";
"BKK Akzo Nobel";"u2";"100,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,28";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";"0,35";
"BKK Textilgruppe Hof";"u1";"40,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,20";"1,20";"1,20";"1,20";"1,20";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"BKK Textilgruppe Hof";"u1";"50,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,50";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,30";"1,30";"1,30";"1,30";"1,30";"1,30";"1,30";"1,30";"1,30";"1,30";"1,30";"1,30";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";"1,10";
"BKK Textilgruppe Hof";"u1";"60,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,70";"1,70";"1,70";"1,70";"1,70";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"2,10";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,70";"1,60";"1,60";"1,60";"1,60";"1,60";"1,60";"1,60";"1,60";"1,60";"1,60";"1,60";"1,60";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";"1,40";
"BKK Textilgruppe Hof";"u1";"80,00%";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2,90";"2,90";"2,90";"2,90";"2,90";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,50";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"3,10";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";"2,70";
